,SequencingID,ModelID,IsDefaultEntryForModel,ModelConditionID,IsDefaultEntryForMC,ENST00000000233.10,ENST00000000412.8,ENST00000000442.11,ENST00000001008.6,ENST00000001146.7,ENST00000002125.9,ENST00000002165.11,ENST00000002501.11,ENST00000002596.6,ENST00000002829.8,ENST00000003084.11,ENST00000003100.13,ENST00000003302.8,ENST00000003583.12,ENST00000003912.7,ENST00000004103.8,ENST00000004531.14,ENST00000004982.6,ENST00000005082.13,ENST00000005178.6,ENST00000005180.9,ENST00000005226.12,ENST00000005257.7,ENST00000005259.9,ENST00000005260.9,ENST00000005284.4,ENST00000005286.8,ENST00000005340.10,ENST00000005374.10,ENST00000005386.8,ENST00000005558.8,ENST00000005756.5,ENST00000005995.8,ENST00000006015.4,ENST00000006053.7,ENST00000006251.11,ENST00000006275.8,ENST00000006658.11,ENST00000006724.7,ENST00000006750.8,ENST00000006777.11,ENST00000007264.7,ENST00000007390.3,ENST00000007414.8,ENST00000007510.8,ENST00000007516.8,ENST00000007699.10,ENST00000007708.7,ENST00000007722.11,ENST00000007735.4,ENST00000007969.12,ENST00000008180.13,ENST00000008391.4,ENST00000008440.9,ENST00000008527.10,ENST00000008876.7,ENST00000008938.5,ENST00000009041.12,ENST00000009105.5,ENST00000009180.10,ENST00000009530.12,ENST00000009589.8,ENST00000010132.6,ENST00000010299.10,ENST00000010404.6,ENST00000011292.8,ENST00000011473.6,ENST00000011619.6,ENST00000011653.9,ENST00000011684.11,ENST00000011691.6,ENST00000011700.10,ENST00000011898.10,ENST00000011989.11,ENST00000012049.10,ENST00000012134.7,ENST00000012443.9,ENST00000013034.3,ENST00000013070.11,ENST00000013125.9,ENST00000013222.5,ENST00000013807.9,ENST00000013894.3,ENST00000014914.6,ENST00000014930.9,ENST00000014935.7,ENST00000016171.6,ENST00000016913.8,ENST00000016946.8,ENST00000017003.7,ENST00000019019.6,ENST00000019103.8,ENST00000019317.8,ENST00000020673.6
670,CDS-O7vwO9,ACH-000603,Yes,MC-000603-DDB8,Yes,6.413360536047198,5.85514998978859,4.995664369678502,5.397740646767429,2.4335147379725472,1.9094501653977423,5.318323385876591,4.555657768876441,1.034620712026102,0.983397518368713,0.0,6.094446187131168,0.8275231401960865,0.6716937384038968,0.0,0.3849681960891923,1.8252063983555464,0.21294155906456802,2.2562933178628075,3.1652043224329196,0.0,1.7051653416222654,4.07074034097982,2.681502339323836,4.37337196411581,2.513362893392361,1.1563545454693673,3.069322025862488,2.08806457416995,2.4503579712965955,5.4458031988494735,0.2037286382571379,2.883622966642531,0.917766276724621,0.1180433749011157,0.0,3.9355464011991286,3.4935829082109375,0.05047383583713396,0.15031660747606118,5.837976231813022,2.230310934726053,4.657652180039325,2.74653012183767,0.0,7.678488852758658,0.9646551706637017,0.311722816194729,0.0,0.0,0.6425176713614167,0.09440904773323196,0.011617289540600465,0.291393739083165,2.910642490644976,0.7894229460748191,0.4098970466108943,5.025681847225068,0.0,0.9277773932989697,0.020218417091333173,8.78907707793996,0.18105674008471853,0.0,0.49821716169242863,0.0,0.0,3.673637036280595,0.04755932758152451,8.656144276855489e-06,0.0,0.6971172528278896,2.769108200810114,0.0,1.9094125293072204,0.0,4.236670016869586,0.20247790444760663,3.9409594979851565,1.1998846311159048,0.022832241679147765,2.177985700883465,0.0,0.24505505939682456,2.118385642397657,1.5393523984860107,2.504364625026297,0.0,3.1001055457505595,2.4110983478831964,0.7139289144171234,0.0,0.13768975054446964,2.107807028995215
671,CDS-O84GGY,ACH-000983,Yes,MC-000983-OK27,Yes,6.539283218800077,6.457814664879942,4.037194536433051,5.825515961746595,0.0,2.924564172450883,5.4845838280421635,2.5536372186386163,0.005297935467818583,0.0,0.0,5.712945902384378,1.5553803364529613,0.0,0.0,0.0,1.127168373105871,1.1410553911454433,2.05547194762309,0.0,0.2795853992465476,0.0,4.767108758775291,4.978686620840314,0.2556832112002159,0.0,1.4615369411190648,3.055003328369145,1.9430901548218888,1.9408647144394688,3.71368899721349,0.0,0.0,0.0,0.020192809746586687,0.0,4.378628213271573,1.7340275858185834,0.0,4.1056589714442895,5.087110186511224,3.30672522211863,5.008182575363821,2.4333042770341113,0.0,7.673804161000329,0.20263963347831054,1.3621264626121083,0.0,0.0,0.8037792059904842,3.7749054216155336,0.0,0.2441393423944457,3.4844917350934685,0.0,0.18173484387129224,5.548784186016747,0.0,5.918219532471916,0.07577494251092468,11.572849797222908,0.40167415086025493,0.0,0.0,0.0,0.2718296219588457,5.987531774164455,2.4873003408324723,0.0,0.09463740083616874,0.6373468602098188,2.6335600125111496,0.0,4.453455616404581,0.17398192121155182,5.778929691091666,1.1147954384315268,5.298450619972101,2.4982710395829466,0.01490227066128077,4.004221545178348,0.0,0.1496495818949754,5.6754102996144695,0.738735848600463,3.8832885476436516,0.0,2.6484210340275722,2.7624646943796862,1.5554996107110752,0.0,0.0,0.0
672,CDS-O85tV7,ACH-000541,Yes,MC-000541-nrlm,Yes,6.726252129546066,6.614721208974236,4.2065415660340095,6.555825263885502,0.0,3.2775834140374984,6.444780981986358,0.0,0.0617209076154878,0.0,0.0,6.42773066019389,1.3970247369548578,0.26433464975707877,0.0,0.0,2.232840315104999,0.32934866787092776,2.8302088699377332,0.030132638729454354,0.09695536758792893,0.0,4.973455288886691,3.013422238980369,3.267836740130142,0.0,0.10154385325745093,2.9278716186858436,2.886800036749336,2.807828872569147,3.13163969134901,0.0,0.0,0.0,0.033832448562804415,0.0,4.248783612791184,0.24706224444512853,0.0,4.776441665558669,5.162205161247425,3.7522889534694017,5.310266202412639,2.5679262708147945,0.0,8.332737870147076,0.0,1.6905069398931025,0.0,0.0,0.0,0.0,0.0,0.26195919746346447,1.8014123990750817,0.051600408853488544,0.500251378842616,4.414414909676255,0.0,3.9021298384953176,0.12196494555869963,11.136094784265829,1.54305682159556,0.0,0.32176650399352374,0.0,0.0,4.626753341318377,0.0806071851888523,0.0,0.11519442147701392,0.2627241930509336,0.7311745506120413,0.04469067200346207,4.64429124099663,0.5815363630766159,4.828153294905706,1.9905886052825827,4.31182706062231,1.4216444979523388,0.0846738787831918,2.9282566085835926,0.0,0.21897702629662583,4.33662209575377,1.9654392892604962,3.977223405387143,0.0,0.5489790746844799,2.198302724538571,1.119154949383018,0.0,0.3689515722947655,0.0
673,CDS-OAOaHJ,ACH-000680,Yes,MC-000680-f7dS,Yes,7.059643461173934,6.030584356830457,4.275365590160967,5.993287825285048,0.0,4.2026308579495915,5.947722325439838,3.805685067025692,0.905232274823602,1.5047856255448446,3.4765304861744233,6.819136538765159,2.062331744172309,0.32809654872039024,0.1788459196544911,3.7708257695784937,2.4313704994198106,0.6617514236970878,3.574077038998739,2.026682160674019,0.0,2.567400148670757,6.0603673704623615,3.797734248818936,5.379272409577016,0.0,1.7139412280642337,4.228177991652055,3.4895452476519044,3.475649914337279,2.077408454941987,0.0,0.0,1.2174131358021347,0.7037961803491465,0.0,6.054166811841991,2.7644731263583022,0.0,0.150121602658291,5.549883957367667,3.240442563193702,4.46388868746183,3.142337134770567,0.0,7.03217092593199,3.117741580468855,2.6904995648205605,0.19175339724202334,0.0,0.8823816778125403,2.9535168737502753,0.0,0.20174550890041493,2.5812480733079637,0.0,0.0,4.771209011378043,0.0,8.44205888165533,0.0693227133683893,10.913429972434189,1.3012317574431005,0.0,0.6906557742083407,0.0,0.10414205061435114,4.206445918194699,0.033271455534264215,2.554673323603601,0.026914762315890173,0.7546301451615796,2.1945958150639484,0.0,2.74780156447819,1.7312236617312745e-05,3.9344294088642724,0.0,4.11589304207776,1.8244815256171965,0.11469351021027478,3.959106232943488,0.09625915390706515,5.441108016620522,5.56521735223072,0.6147164392774634,3.628601791132814,0.0,3.537459215366799,3.3882344570473375,0.8427705056590024,0.0,3.5633597518640685,0.37603027465199856
674,CDS-OCW2RH,ACH-002460,Yes,MC-002460-Rx9X,Yes,5.928889031424204,7.277345199776241,3.5907176986535494,5.324198372007408,0.6844686788719474,3.1548906773185643,6.316968629547287,3.120160807110589,0.17606740578593494,0.8575590695069318,0.0,5.248013579025252,1.1420421779754137,0.5308218670674071,0.19669768177371982,0.0,0.1339067332332391,0.5406423175889488,2.2405124763780053,3.2533444461578642,0.6396628233266621,0.0,5.327533422988919,5.615500077320019,3.0823452771215902,0.0,4.759662765728257,3.9552324448042606,1.8953867760895353,3.083612841582391,1.8384584845775565,0.0,0.0,0.06682490650061142,1.8335183861288717,0.0,3.9054084752896765,3.2245601930328935,0.0,0.0804257220946477,5.212996014671561,2.313483572088306,4.2035080683954575,1.3208422025746627,0.0,7.28981924341065,0.06597893850466864,0.4028007481121734,0.05860327416740377,0.0,1.3680978219280777,0.11789580929984235,0.0,0.5921149359589697,3.0511435843972294,0.0,0.035535234042049314,5.454947745716494,0.0,4.331061678002178,4.237750926138004,10.66813961938325,0.8168667186352384,0.0,0.0,0.0,0.7077226730348599,5.154657206679165,0.05923481724343044,0.0,0.04571834266018451,1.3094014818237536,3.305966436503261,0.0,4.34889808130787,0.30125166145716253,4.772219757118822,0.39009203334803605,4.222039355813727,2.284438028481303,0.3259527886751174,5.743603935450443,0.0,6.440444342435484,4.825089191164723,0.522429435130756,4.221720046077035,0.0,3.112654766365434,4.554704508209979,1.1513763227252527,0.0,1.199270297059523,0.0
675,CDS-OCvtsq,ACH-000111,Yes,MC-000111-S0c9,Yes,7.3630657540832685,6.058468139462943,5.06441266638214,6.255113495069057,1.5486684237380597,2.0046603046558933,4.013527201954453,4.322738950129293,0.39309764108466333,2.304322077270921,0.05194001846820779,6.292678107004245,1.7044377629773282,0.0,0.0,0.40831187204530756,0.0,0.3790253531633572,2.6356812681152704,2.492152889268323,0.0,0.061111195181868166,5.548996331109224,2.3396573457059153,5.165299728607408,0.0,5.86709660881747,4.004143325726105,2.579887561536658,1.5775192240217457,4.080046605470678,0.0,1.3270658943482547,0.0,3.918551676891126,0.0,3.232245077957627,1.2233088598505053,0.0,0.08214256784425673,5.535505909423638,3.5794598001053455,4.90177521456612,1.526753929109496,0.0,7.105893856370712,1.357921287282387,1.1878279108612675,0.0,0.0,0.6457136464072853,1.1235125832968997,0.0,0.5337377567614654,2.7481632170000205,0.38918130738823614,0.05450538380785782,4.787573822480601,0.0,6.634162065285272,0.16584378103631026,10.95074505192856,0.4969541575153351,0.0,1.2280342667282804,0.0,0.9905054680324807,5.616571309214494,0.059319279018487506,0.0,0.10412997055729394,1.305562599282087,3.884382037808126,0.0,2.1995583379808847,0.3884463608622561,4.7208098001868235,1.431112109774723,4.747921141043153,2.5182589107141355,0.0,2.181734843871292,0.12446180972574339,3.823421660151966,5.871361068107886,2.238744678479881,2.8787439757620574,0.0,3.2512514473103447,2.3124578148047625,0.8942349422848918,0.0,3.8369226029807004,0.0
676,CDS-ODCWUo,ACH-002463,Yes,MC-002463-lGXh,Yes,6.699167310540975,6.34913759139488,3.3294982177041965,4.566161592977318,0.2864790292002617,2.4059501670340855,6.4389712511539985,3.904715199617883,0.19117602737455347,3.8011101169719863,0.0,5.420740748989405,1.569179965142568,1.672603659373317,0.0,0.0,0.0,0.0,2.2402483760528975,0.0,0.6259493549765073,0.0,5.864925160084403,5.635982268027614,3.0790807513114338,0.0,4.28208131080195,3.599105182872388,0.8312522081331518,3.0064567385569405,2.698792107759187,0.07947983438764902,0.0,0.0,0.027594296550923502,0.0,2.899919219666584,2.880200627729487,0.0,0.0,5.694655443512329,2.719702804835996,4.772708820399008,1.7342131935464344,0.0,6.862521168666062,0.0,3.4303452278895166,0.2555333633687824,0.0,0.0,0.7824052098187257,0.0,1.0772587249064378,3.535419094553008,0.05245484778257219,0.11584428111975498,5.807856068483414,0.0,5.752661604334121,0.011322447788012198,11.22919113425411,2.400997988504152,0.0,0.0,0.0,0.5809838374410561,5.3614665267107515,0.0,0.0,0.0,0.4554358581381253,3.362691220607103,0.0,3.045226445410335,0.23344635122326687,5.019572626452204,1.1953444483296083,4.2474703344789795,3.2074548241570984,0.0,4.3382175161959555,0.0,5.864126652380651,5.999111770370665,0.5655338128562721,4.277206076804094,0.0,3.0831520843261613,4.607865446951644,1.8923385633216818,0.0,2.503242119372369,0.051171607128183146
677,CDS-OGwnRM,ACH-000369,Yes,MC-000369-hSYj,Yes,6.437081390909081,7.035462620165144,4.1555425751238575,7.354062447696729,0.028198529986671717,1.9562778734788318,5.452542459359925,0.12886350267844868,0.06841079261010719,0.21018435385165118,0.0,4.714348398764065,1.6461631180827532,0.9215962828463892,0.08140371550568502,3.8810495321171117,0.10728747425260432,4.3226611583679135,2.540181800013182,0.01513499461365585,0.0,0.0,4.110861485164737,3.641972994385203,0.248117025565486,0.010764087158122479,0.09394141913200948,4.087960230695339,2.4356251273130765,2.570848084043229,3.169157283449462,0.0,0.16498960531014767,0.16561870849671403,0.006003529642675896,1.9950853934209707,4.582359997531413,0.8297586529893224,0.0,0.5758999397898283,4.1308734737964174,3.1322402293949305,4.2600961324528726,1.5568546197958273,0.0,8.515478083744496,1.1581489215995138,1.1282544622375799,0.0025138686944222825,0.0,0.00010531289411101047,0.0,0.0,0.19040120543080322,3.2369018724282563,0.0,0.21578667821573547,5.431039512948546,0.0,0.3282861595074494,0.13451667836176712,10.666500628369935,1.0140017179480434,0.0,0.0,0.0,1.2720423053904264,4.997006505267011,5.330512580111783,0.0,0.050386068249798126,1.4273492536523293,1.6904760984298268,0.0,3.1617238989841474,0.11479077520605166,4.923798865095478,0.0,4.679920244358749,2.984480528957149,1.0800463495652957,2.9600401253203907,0.0,0.24250739009358885,5.330491534011808,0.5817947143210509,3.807294327593394,0.0,0.024787734395571682,1.7011564485346813,1.1659254415336082,0.0,1.5103224358737843,0.2817599620063898
678,CDS-OJc2LK,ACH-002928,Yes,MC-002928-wtOE,Yes,6.233276514180846,6.962432140456805,3.808893662883331,3.89606468269164,0.34530098744182053,3.141630444921286,5.40809206186397,1.4042775281028825,0.0,0.0,0.0,7.4284336163664255,1.5990978016426662,1.1399572962688205,0.0,0.0,2.1773463399155517,0.14993827409303906,3.3989046834471837,4.513027543388909,2.2900701746201086,0.0,5.5716238758028975,5.296541984265457,2.676097217993076,0.0,2.4071264709498346,4.56000253962551,0.843840773045091,3.1654842912913175,3.475629164114384,0.01845329185232037,0.0,0.0,0.013978143198124857,0.0,2.2186345664035847,1.9174955342772866,0.0,0.0,5.134954260265169,1.2007811646370687,4.093651778304822,1.5851899477093365,0.0,6.03158394652803,0.09027081623696408,2.2892425142532957,0.0,0.0,0.7568823847896918,0.0,0.0,0.0,3.2025445101686465,0.0,0.0,5.936561739137891,0.0,5.8897481103317375,0.15581009913806146,10.754264656973337,1.616194408180535,0.0,0.0,0.0,1.1611595421440895,4.7344893384201905,0.0,0.0,0.0,1.2199342430482947,2.9331688537501344,0.0,3.392478995575432,0.00014281973958764284,5.152896678938995,0.0,4.891203933132311,0.6532563387152571,6.178933478467454,4.580901193524961,0.0,2.3888976205261665,5.735043230278492,0.2096330284617562,3.5267833448139703,0.0,1.9387295429278566,3.522589502833957,2.1978276569010387,0.0,2.702023815110911,0.0
679,CDS-OKALoP,ACH-003176,Yes,MC-003176-yz9x,Yes,6.02814543091152,6.838465632426963,3.961734165233599,5.240165433995618,0.012848961741624292,3.524752628880626,5.677826118822577,0.0,0.3386275045652383,2.107379548172935,0.05480542119428564,5.539534793592777,1.824539773231662,1.4829422229428861,0.19384237853943165,0.0,0.0002538919853570019,0.18635729522438854,3.1416235789835047,1.9297932696775026,1.8734825018428007,0.0,5.40757056669043,4.665957435608027,0.2566459747199701,0.0,3.0683361491409245,4.45562023438041,0.3400620100442671,2.892733151803917,2.001026472942612,0.043323504796515026,0.0,0.8541217527665806,3.7121215169239226,0.0,1.4215572520480901,2.4472054491324338,0.0,0.0,4.904780795318958,2.936697105951624,4.774701048697344,1.003362607080171,0.0,5.8878382431278915,0.0,1.999705299440579,0.1828994714434095,0.0,1.9234599398415273,2.238222814520184,0.0,0.22446758463153932,2.4119470947731076,0.0,0.0,4.9741383919570366,0.0,0.823696379009086,0.29823482828569037,11.96058722088107,1.903146661042793,0.0,0.0,0.0,0.2956043131801836,4.5125970590968,0.1172854452931882,0.0,0.023542088279525534,0.9983218914252637,3.9974628650390605,0.0,3.1618309406292955,0.1621571752058746,4.8499249717651685,0.0,4.592571969886518,1.4248962967838876,0.0,5.067076086893596,0.09650340665417131,1.9704395561613077,5.668310656068614,0.20864710275882842,3.8859488503289135,0.0,2.9743896249421407,2.8245800971256365,1.231176166003254,0.0215010478692794,1.1492756266234996,0.0
680,CDS-OKAa00,ACH-000618,Yes,MC-000618-7qcd,Yes,6.1360638403034296,6.011949585188158,4.633133572942766,6.064374379222905,2.169490524519358,2.942547909793782,6.213322510719138,2.2007767712234547,1.7099835805688115,5.016996015216061,0.005500595594772339,6.061142114737381,1.0012733376252407,0.22361407275176612,0.0,0.33745877680825687,0.0001283941451844124,0.14234023925823197,1.8868228582166018,0.10259901156635261,1.968749908464973,0.0,4.707661997218517,3.6540476613005333,4.925510907655572,0.0,3.8206203340407647,3.7947648783471686,2.380351550313535,1.620680241224301,2.7777717059443283,0.0,6.1886234205243245,0.8117250211436459,0.44415180232566764,0.3054020834446139,4.745615277327357,2.781224146283159,0.0,0.0,4.8657626130840175,3.335240127926518,5.229439954318118,1.9718105945033024,0.0,7.290116670323857,0.37212635042617137,1.0643834768268738,0.15763877997711045,0.07511088499922648,5.482136995432293e-05,0.20608929278172586,0.0,0.3399605696453531,2.7959788488300332,0.05594804772744725,0.15253390755629004,4.560808054205521,0.0,7.9912866194242955,0.04272977604115533,10.101129896143267,0.754636130729575,0.29109074439791804,0.0,0.0,0.22041292293821335,4.335571363600208,0.05218075882675602,0.0,0.071500462074251,1.2197948820550593,2.3975070010823245,0.0,2.970851814167064,0.11392581933372217,4.828195244648923,0.0,4.20316175970891,2.7455196036777805,0.0,3.398458595779834,0.2671438351468568,6.667242596005475,5.127646113712202,0.0,3.6759270076410737,0.0,1.9799360661508636,3.8193541690232693,1.190464420199682,0.0,3.780143980050848,0.0
681,CDS-ON5eOp,ACH-000470,Yes,MC-000470-0cwL,Yes,6.47848923017927,5.815501857736748,4.879661220425007,6.4059713996144945,0.0,3.4612675254001837,6.052929358552696,3.3767889328272496,1.3300265412496508,2.5947599223286684,3.46135698695238,5.797285195972073,0.0,0.0,0.0,3.8636409629887565,1.276466888345628,0.23070227410173014,2.1982775759710993,1.2740170906709387,0.7782077351762443,1.2659391113503937,5.498345852463791,3.240004689171882,3.93813191502897,0.0,2.335098177130668,2.6491755711929157,4.378649851786132,3.1290115998683308,0.0,0.0,0.0,0.47418888835743583,0.5658457268988728,2.0799330643250302,3.8741624142555064,2.110246299467466,0.0,0.3135326206087474,4.320927383159145,3.9875488046538923,4.716980965556995,2.319176850627182,0.0,7.935433563359883,2.889059949612956,0.0,0.0,0.0,0.0,4.12637268193618,0.0,0.9726625133089459,3.483109441429688,0.2659205139009498,0.0,4.9510517664891145,0.0,8.00144610088295,0.0,11.299628670974448,0.45195960216560405,0.0,0.0,0.0,0.0,3.922902274947018,0.11063050809643417,0.0,0.0,1.1133211084902166,0.9656033016446657,0.0,0.0018209741333882628,0.0004356281258119238,4.684789344866506,0.0,4.3685066710367595,2.337202134854305,0.026309990857044708,1.3326426349977416,0.0,6.031555298131926,4.224841068824426,0.0,3.789740413181425,0.0,2.80967682211269,2.5067415641866964,0.4705576886866879,0.0,0.4354760496543355,0.0
682,CDS-OQbsnw,ACH-003150,Yes,MC-003150-qtLh,Yes,4.8922615175761575,6.468962414488958,3.0458547860361382,5.499997481658004,1.447613048574311,3.013291091529114,6.893508790744895,1.5627035244084688,0.22276376446471613,0.3844609991913729,0.01742311238385674,5.694341671830118,1.4209323740911328,0.7185567124479371,0.10824207908963991,0.0,0.0807995384344626,5.763055823419428,2.625571389681826,1.8362687442470864,2.2916545347120634,0.0,5.379994651789113,5.467749812374092,2.5441789602859264,0.0,3.3149685096546517,3.9448923581105713,1.8276763736328092,4.108101120493717,4.228171525492813,0.029546176460958855,0.0,0.0,2.3651846773876675,0.0,0.5472780577573617,0.6345068435455309,0.0,0.0,3.867190259938753,0.0,3.548127090248841,1.1017287297377658,0.0,5.464741118650009,0.0,2.029203020820963,0.42506715639585113,0.0,0.5813512471687774,0.2249527866301088,0.0,0.8669174708277636,4.385307609007899,0.0,0.0,5.759253057941099,0.0,5.353039523821633,0.15814568933075257,10.707643070872697,1.7580302205327185,0.0,0.45377356738038593,0.0,1.5551442130579043,5.436631265270649,2.865367754179276,0.0,0.08271893705678822,1.4027461851866097,2.6357731937776494,0.0,3.5179459811702403,0.0,5.0786663169459025,0.4309414295368342,5.252648252451602,2.8853612282486908e-05,0.03696464106188118,4.892777975746569,0.0,5.782145637058852,5.49703820692164,1.1784182647629025,4.094528464700167,0.0,2.48849804202399,2.6678144832190798,0.5367313048609277,0.0,2.7376858962251687,0.0
683,CDS-OQwcgR,ACH-002039,Yes,MC-002039-BOZb,Yes,6.201469843294801,6.642673474236269,5.390292072390658,4.565741316308255,0.9159384474756528,2.277518547626324,5.788463443294309,1.7000055125758118,2.074872228856444,2.9776396822036553,0.0,6.082178810606396,2.260185879582136,1.5057512253828087,0.0,0.0,0.028888772749174996,0.3675007905328803,4.017535712749982,0.09461848538409202,0.0,0.0,5.573883936663908,4.639061368614539,5.463454664486198,0.0,3.1183090546362804,3.4159618353726335,2.7531907503429833,3.07619820522039,4.541119357466328,0.0,0.0,0.49404074261489456,0.03054090180457579,0.0,4.505954554226231,1.3004541151625044,0.21116424490669058,0.0,4.82145894587468,3.170775139489225,4.551338207580724,1.344451302217412,0.0,7.111719267116226,0.0,1.9212984531502644,0.14460375585033708,0.13173960635264884,0.5550308011822083,0.6467377768256894,0.0,1.1515731062515908,3.8155987904965287,0.0,0.0,4.850545519254591,0.0,7.964719228851246,0.09509805063414732,10.333650560411025,2.7708129807674955,0.11787187832054499,0.0,0.0,0.6179049644084941,5.787699575545856,0.009087707495550813,1.5636872656483412,0.0,1.2744161369206546,2.0350277071898435,0.0,1.7376158145419753,0.4948876413587361,4.716845849635339,0.0,5.125218707714353,0.6326032541511882,0.0,4.167767120405767,0.699615592954361,6.559601601913443,5.14309855531565,0.44526161875783793,4.107254744743463,0.0,3.101034143767066,2.2762634929867818,1.4434125110662555,0.0,4.175644674307788,0.0
684,CDS-ORBeLP,ACH-000118,Yes,MC-000118-EfzL,Yes,5.884488005320677,6.068291795503889,3.177283504619811,6.468604478333768,1.464505693293878,2.0717424220106744,5.572693921432022,2.967953574263612,2.8001142388592193,2.674376808293773,0.17510682170871614,5.315896544452839,0.7999311187710325,0.21700234899670123,0.18269865298695315,0.039158050931750066,0.023290842516683265,0.21795281376986436,1.644414693175275,1.8653040044472866,1.5988249077410226,0.012826083110177751,5.235765232553737,3.555322536428987,4.264607137837,0.0,2.3475009699235523,3.1262594244051254,2.3191632633434445,1.7944121231364951,2.264389301630172,0.0,4.418933439310984,0.5764592529438499,0.14245787807841698,0.0,2.213375902030418,3.4311987797826125,0.0,0.272935711184887,4.877651011542365,4.366243239832113,5.676316356823331,2.659764529080388,0.0,6.9179064013092475,0.9134336503722947,0.0003014917587542051,0.4673107863418197,0.015750175912156942,0.0,3.6325006568292744,0.0,0.45665687907078695,3.3187571757735226,0.0835674021728551,0.07501775559180367,4.0914287850861,0.0,6.4547615071847435,0.3021926907761306,9.004809783089485,0.1704814538026199,0.0,0.0,0.0,0.07689288068846462,3.215599859649292,0.0244558563709526,0.0,0.05843149094846992,1.2467181801441705,1.4240019088187723,0.0,1.4011864500933686,0.41644416230283493,3.640736482447756,0.5498909172257955,4.031562289363435,3.0735587425368176,0.018550145031158656,2.543225631187868,0.11151079521955731,7.924622423434097,5.170253617958687,0.9526563658886599,2.331603473392192,0.0,3.0952511739854693,3.7373184702811835,1.8213142868243128,0.0,3.5262779371973347,0.0
685,CDS-ORJpfd,ACH-000614,Yes,MC-000614-7X1Q,Yes,6.55101530941764,7.0081697541446895,4.610910735025834,4.675725393008813,0.0,2.60931551614249,5.095503361586496,3.791989579701967,0.7097529299660507,0.07073278582443025,0.013399369438367089,6.204938158304355,1.0891428569987673,1.2359096058777181,0.09089406917566617,0.0,1.5559761185003373,0.6844597018913462,2.838081855021131,3.4362480732201286,0.0,0.0,4.916065274393536,4.881780940482704,4.974491500896982,0.01465665620569757,2.641035909222849,4.307923765478234,1.5710059039394733,1.6536979646854972,4.965794856692611,0.0,0.0,0.522393276202334,3.39927966792021,0.0,3.3698341251189814,3.3526927154064534,0.0,0.04297065772853535,3.990515633542853,3.2767085133511125,5.315457473444731,1.6971065744769749,0.0,7.229943775028832,0.26235617976896275,1.7654766130680477,0.0,0.0,1.0790066578719861,0.09476439816342896,0.0,0.07339113048338944,3.3064484712948663,0.0792859395470856,0.049908128803435134,4.846158353196764,0.0,5.199959206528907,2.0563379718715566,10.72518377397955,1.3362868160465953,0.2571796269720004,0.0,0.0,0.693109995464018,5.777217382089266,0.02926911378378643,0.0,0.0,0.739270909236582,2.3859387212876926,0.0,3.40702936628366,0.0,4.63448343591072,0.7616350525858547,3.94781256935563,2.3047040696698198,0.0,5.262625960128022,0.10571159737133115,4.3043109050993875,6.429182839630825,1.8838041715643368,3.214291296434155,0.0,3.285116758957732,3.0225540640329274,1.6476893543062971,0.0,0.9056066028954692,0.0
686,CDS-OT217E,ACH-001338,Yes,MC-001338-wh8o,Yes,6.598110876937265,4.643070168555396,4.141912001961445,6.016192532146049,0.0,3.0785217128477904,0.0,4.338499935004057,0.33552098637883815,0.16137305623581386,0.0,6.5493568969461355,1.900051424724744,0.0,0.0,0.0,1.1470103133746083,0.29756356333715545,4.639490458956818,0.02571488626424097,0.0,0.0,4.938380133338088,4.080110836286095,1.161829651018186,0.0,4.6953126579741085,4.600046813254467,2.2787909439096876,3.864555922537659,5.067182252981959,0.0,0.0,0.7000499158713066,0.17189469825145987,0.4751596105407064,3.8217628612198555,1.268556559341269,0.0,0.0,5.5483626384378715,2.7358457725929997,4.264656600539404,1.8228296547855891,0.0,6.777597825410985,1.2967369621020677,2.2543167843408365,0.03681838885588784,0.0,0.21068435598398436,0.0,0.052879096011922866,1.4734102813932908,3.9653886780711614,0.35718037481512305,0.0,5.893856462731742,0.0,1.5660879011380096,0.0927825067635096,11.609318003676004,0.32689050058880653,0.0,0.0,0.0,0.0,5.8059644989648955,0.23509961143094968,0.0,0.0,1.0532350900515461,2.742672198376861,0.0,1.4175452471809973,0.0,4.129396449535576,0.6087240975048679,5.406018831525938,1.752161547684041,0.012786044632100603,3.8585843134715465,0.0,0.1344181055638544,3.705448042352514,1.3937275517556216,3.925491728377155,0.0,0.3785016353304115,1.3035750307648426,1.878519759953235,0.0,0.0,0.5294591656872263
